title,category,content_raw,content_clean,is_ai,ai_type,char_count,raw_length,sentence_count,avg_sentence_len,sentence_len_std,total_tokens,noun_count,verb_count,adjective_count,adverb_count,josa_count,noun_ratio,verb_ratio,adjective_ratio,adverb_ratio,josa_ratio,noun_density,josa_density,friendly_ending_count,llm_style_count,period_count,exclamation_count,question_count,tilde_count,punctuation_ratio
[연말 정산]2020년 연말 정산 코로나 특별 공제.,전문_정보,"2020년 소득공제 가장 주목할 부분은 3월에서 7월까지의 소득 공제 한도 상향이다. 정부가코로나19로... 소득공제 한다. 신용카드 15%, 체크카드·현금 영수증 30%가 적용된다. 연말 정산의 기본. 내가 낸... ",2020년 소득공제 가장 주목할 부분은 3월에서 7월까지의 소득 공제 한도 상향이다. 정부가코로나19로. 소득공제 한다. 신용카드 15 체크카드 현금 영수증 30 가 적용된다. 연말 정산의 기본. 내가 낸.,0,Human,89,115,6,14.833333333333334,11.596215857865971,45,21,5,0,0,5,0.4666666666666667,0.1111111111111111,0.0,0.0,0.1111111111111111,0.23595505617977527,0.056179775280898875,0,0,6,0,0,0,0.06741573033707865
"[강남역 맛집] SHY BANA - 미국남부가정식, 주차 2시간 무료!!!",맛집_리뷰,"강남역 다녀왔는데 생각보다 분위기가 편해서 좋았어요. 음식도 깔끔하게 나와서 부담 없이 먹기 괜찮았고, 다음에 근처 가면 또 들러보고 싶더라고요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.",강남역 다녀왔는데 생각보다 분위기가 편해서 좋았어요. 음식도 깔끔하게 나와서 부담 없이 먹기 괜찮았고 다음에 근처 가면 또 들러보고 싶더라고요. 처음 가보는 분들도 크게 부담 없이 즐길 수 있을 것 같아요. 사진으로 남겨두기에도 괜찮아서 기억에 오래 남을 것 같아요.,1,AI_v1,112,149,4,28.0,5.830951894845301,54,22,7,8,3,9,0.4074074074074074,0.12962962962962962,0.14814814814814814,0.05555555555555555,0.16666666666666666,0.19642857142857142,0.08035714285714286,3,0,4,0,0,0,0.03571428571428571
내돈내산 후기 강변 테크노 마트에서 구매한 아이폰 11 프로... ,상품_리뷰,아이폰 8을 벗어나 아이폰 11프로 256으로 갈아탄 후기입니다!!!! 한동안 핸드폰 바꾸려고 이것저것 알아봤는데 요즘에 단속이 그렇게 심하다고ㅠㅠ.. 전 강변테크노마트에서 사려고 알아보는 중이었거든요..... ,아이폰 8을 벗어나 아이폰 11프로 256으로 갈아탄 후기입니다! 한동안 핸드폰 바꾸려고 이것저것 알아봤는데 요즘에 단속이 그렇게 심하다고 . 전 강변테크노마트에서 사려고 알아보는 중이었거든요.,0,Human,86,108,3,28.666666666666668,3.6817870057290873,38,14,6,2,2,6,0.3684210526315789,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.16279069767441862,0.06976744186046512,0,0,2,1,0,0,0.03488372093023256
신분당선 강남역 맛집 장서는날 푸짐한 안주로 한 끼 식사하기... ,맛집_리뷰,"신분당선 쪽은 사람이 꽤 많았다. 메뉴판 보고 고르는데 가격대는 평범했고, 음식은 간이 센 편. 웨이팅 싫으면 애매한 시간에 가는 게 나을 듯. 딱히 특별하진 않은데 기억은 남는 편이다. 이런 곳도 있었네 싶었다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.",신분당선 쪽은 사람이 꽤 많았다. 메뉴판 보고 고르는데 가격대는 평범했고 음식은 간이 센 편. 웨이팅 싫으면 애매한 시간에 가는 게 나을 듯. 딱히 특별하진 않은데 기억은 남는 편이다. 이런 곳도 있었네 싶었다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,1,AI_v2,105,144,6,17.5,4.349329450233296,57,23,9,9,0,9,0.40350877192982454,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.21904761904761905,0.08571428571428572,0,0,6,0,0,0,0.05714285714285714
2020년 연말정산 소득공제,전문_정보,"이것을 원천징수라고 합니다.그리고 연말이 되면 근로자가 어느정도를 벌어서 어디에, 어떻게... 연말정산 소득공제 케이펙 세무그룹 대표적인 소득공제 항목은 인적공제입니다. 이것은 조건에 해당하는... ",이것을 원천징수라고 합니다.그리고 연말이 되면 근로자가 어느정도를 벌어서 어디에 어떻게. 연말정산 소득공제 케이펙 세무그룹 대표적인 소득공제 항목은 인적공제입니다. 이것은 조건에 해당하는.,0,Human,85,105,4,21.25,9.60143218483576,47,20,4,2,0,10,0.425531914893617,0.0851063829787234,0.0425531914893617,0.0,0.2127659574468085,0.23529411764705882,0.11764705882352941,0,0,4,0,0,0,0.047058823529411764
2020년 연말정산 3탄! 코로나로 인한 신용카드 소득공제 월별... ,전문_정보,연말정산은 생각보다 시간이 걸렸다. 중간에 귀찮아서 멈출까 했는데 일단 끝내긴 함. 다음엔 조금 더 빨리 할 수 있을 듯. 시간 맞으면 한 번쯤 들를만함. 엄청난 건 아니고 그냥 기록용. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.,연말정산은 생각보다 시간이 걸렸다. 중간에 귀찮아서 멈출까 했는데 일단 끝내긴 함. 다음엔 조금 더 빨리 할 수 있을 듯. 시간 맞으면 한 번쯤 들를만함. 엄청난 건 아니고 그냥 기록용. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.,1,AI_v2,96,131,6,16.0,3.0,53,23,10,4,1,8,0.4339622641509434,0.18867924528301888,0.07547169811320754,0.018867924528301886,0.1509433962264151,0.23958333333333334,0.08333333333333333,0,0,6,0,0,0,0.0625
강남 마녀의초대장  / 강남역 맛집/ 강남역 스테이크 / 강남... ,맛집_리뷰,바비가 아주 재밌게 다녀온 전시회 소개할게요^^ 강남역 4 번출구에서 쪼금만 직진하면 쉽게 찾으실 수 있고 성인은 입장료 12000₩ 아동은 8000₩ 2019년2월 22일 까지라고 하니 재밌는 전시회 놓치지 마시고... ,바비가 아주 재밌게 다녀온 전시회 소개할게요 강남역 4 번출구에서 쪼금만 직진하면 쉽게 찾으실 수 있고 성인은 입장료 12000 아동은 8000 2019년2월 22일 까지라고 하니 재밌는 전시회 놓치지 마시고.,0,Human,90,117,1,90.0,0.0,38,15,7,3,0,6,0.39473684210526316,0.18421052631578946,0.07894736842105263,0.0,0.15789473684210525,0.16666666666666666,0.06666666666666667,0,0,1,0,0,0,0.011111111111111112
"홈텍스 연말정산 미리보기 조회 방법, 2020년 소득공제... ",전문_정보,홈텍스 연말정산 미리보기 2020년 소득공제 세액공제 준비 올해도 어김없이 찾아올게 왔습니다. 세금은 국민이라면 꼭 내야하는거죠. 그런데 이 세금 계산이 조금 헷갈리거나 어려울 수 있어요.... ,홈텍스 연말정산 미리보기 2020년 소득공제 세액공제 준비 올해도 어김없이 찾아올게 왔습니다. 세금은 국민이라면 꼭 내야하는거죠. 그런데 이 세금 계산이 조금 헷갈리거나 어려울 수 있어요.,0,Human,82,105,3,27.333333333333332,10.873004286866726,34,18,4,2,1,3,0.5294117647058824,0.11764705882352941,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.21951219512195122,0.036585365853658534,0,0,3,0,0,0,0.036585365853658534
[리뷰] 아이폰11pro 풀커버 강화유리필름 내돈내산 구매후기... ,상품_리뷰,"아이폰11pro 사용해봄. 장점은 간단하고 단점은 기대보다 평범하다는 것. 그래도 당장 쓰기엔 문제 없고, 재구매는 조금 더 봐야 할 듯. 시간 맞으면 한 번쯤 들를만함. 급하게 정한 일정치고는 나쁘지 않았다. 딱히 특별하진 않은데 기억은 남는 편이다.",아이폰11pro 사용해봄. 장점은 간단하고 단점은 기대보다 평범하다는 것. 그래도 당장 쓰기엔 문제 없고 재구매는 조금 더 봐야 할 듯. 시간 맞으면 한 번쯤 들를만함. 급하게 정한 일정치고는 나쁘지 않았다. 딱히 특별하진 않은데 기억은 남는 편이다.,1,AI_v2,106,140,6,17.666666666666668,3.9860869143671325,55,19,11,7,1,8,0.34545454545454546,0.2,0.12727272727272726,0.01818181818181818,0.14545454545454545,0.1792452830188679,0.07547169811320754,0,0,6,0,0,0,0.05660377358490566
연말정산 미리보기 및 올해부터 달라진 소득공제 내용은?,전문_정보,정부에서 10월 30일부터 연말정산 미리보기를 오픈했는데요 연말정산 미리보기 방법과 올해부터... 소득공제=(1200만원-1000만원)*80%=160만원 ※2020년 9월까지 900만원 사용한 경우? ▶ 최저 사용금액 1000만원... ,정부에서 10월 30일부터 연말정산 미리보기를 오픈했는데요 연말정산 미리보기 방법과 올해부터. 소득공제 1200만원 1000만원 80 160만원 2020년 9월까지 900만원 사용한 경우? 최저 사용금액 1000만원.,0,Human,99,121,3,33.0,14.142135623730951,35,14,1,0,0,5,0.4,0.02857142857142857,0.0,0.0,0.14285714285714285,0.1414141414141414,0.050505050505050504,0,0,2,0,1,0,0.030303030303030304
2019년 2월 9일의 일상 &lt;강남 신포다이닝 &amp; 육회먹은연어 &gt;,맛집_리뷰,"웃긴 추억이,,,^_____^ 사람이 바글바글 강남역 맛집 술집 &quot;신포다이닝&quot; 여기는 밥집인듯 술집이에요!!... 신기쓰,,, 강남 맛집 &quot;육회먹은 연어&quot; 너무추워서 옴석 먼저 보내서 자리있는지 확인후 ㅋㅋㅋㅋㅋ 사람이... ",웃긴 추억이 사람이 바글바글 강남역 맛집 술집 신포다이닝 여기는 밥집인듯 술집이에요!. 신기쓰 강남 맛집 육회먹은 연어 너무추워서 옴석 먼저 보내서 자리있는지 확인후 사람이.,0,Human,75,97,2,37.5,0.0,36,20,5,2,2,5,0.5555555555555556,0.1388888888888889,0.05555555555555555,0.05555555555555555,0.1388888888888889,0.26666666666666666,0.06666666666666667,0,0,2,1,0,0,0.04
"강남역 맛집, 고소한 막국수와 제복쟁반 ' 청류벽 '",맛집_리뷰,고소한은 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 시간 맞으면 한 번쯤 들를만함. 엄청난 건 아니고 그냥 기록용. 딱히 특별하진 않은데 기억은 남는 편이다.,고소한은 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 시간 맞으면 한 번쯤 들를만함. 엄청난 건 아니고 그냥 기록용. 딱히 특별하진 않은데 기억은 남는 편이다.,1,AI_v2,97,131,6,16.166666666666668,3.531603350069515,52,21,12,6,0,6,0.40384615384615385,0.23076923076923078,0.11538461538461539,0.0,0.11538461538461539,0.21649484536082475,0.061855670103092786,0,0,6,0,0,0,0.061855670103092786
연말정산 변경된 내용 &amp; 세액공제 혜택 받을 수 있는 꿀팁!,전문_정보,연말정산 변경된을 하면서 생각보다 시간이 빨리 갔다. 중간중간 딴짓도 했지만 마무리는 했다. 그냥 소소한 기록으로 남김. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 급하게 정한 일정치고는 나쁘지 않았다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,연말정산 변경된을 하면서 생각보다 시간이 빨리 갔다. 중간중간 딴짓도 했지만 마무리는 했다. 그냥 소소한 기록으로 남김. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 급하게 정한 일정치고는 나쁘지 않았다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,1,AI_v2,105,141,6,17.5,3.2015621187164243,57,22,11,5,1,11,0.38596491228070173,0.19298245614035087,0.08771929824561403,0.017543859649122806,0.19298245614035087,0.20952380952380953,0.10476190476190476,0,0,6,0,0,0,0.05714285714285714
모바일 연말정산! 2020년 연말정산 간소화 서비스 알아보기,전문_정보,"그런데, 다들 모바일로도 연말정산 공제 자료 조회와 다운로드가 가능하다는 사실 알고 계시나요? 그동안 PC를 통한 연말정산은 공인인증서 로그인과 각종 보안 프로그램 설치까지 높은 진입장벽으로 참 많이... ",그런데 다들 모바일로도 연말정산 공제 자료 조회와 다운로드가 가능하다는 사실 알고 계시나요? 그동안 PC를 통한 연말정산은 공인인증서 로그인과 각종 보안 프로그램 설치까지 높은 진입장벽으로 참 많이.,0,Human,86,111,2,43.0,3.0,41,22,2,3,2,8,0.5365853658536586,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.1951219512195122,0.2558139534883721,0.09302325581395349,0,0,1,0,1,0,0.023255813953488372
2019년 첫 일상사진 모음,맛집_리뷰,일상사진 모음 먹어봄. 맛은 괜찮았고 특별히 불편한 건 없었다. 가게가 조금 북적여서 오래 앉아있긴 애매했고 그냥 식사하고 나오기 좋음. 시간 맞으면 한 번쯤 들를만함. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다.,일상사진 모음 먹어봄. 맛은 괜찮았고 특별히 불편한 건 없었다. 가게가 조금 북적여서 오래 앉아있긴 애매했고 그냥 식사하고 나오기 좋음. 시간 맞으면 한 번쯤 들를만함. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다.,1,AI_v2,102,136,6,17.0,6.8068592855540455,52,18,11,8,1,6,0.34615384615384615,0.21153846153846154,0.15384615384615385,0.019230769230769232,0.11538461538461539,0.17647058823529413,0.058823529411764705,0,0,6,0,0,0,0.058823529411764705
[강남역 맛집] 바비레드 추천,맛집_리뷰,오랜만에 강남역에서 친구를 만났습니다 오늘의 선택은 파스타파스타 그래서 강남역 맛집 바비레드에... *참고사항* ★ 2019년 10월18일 ~2020년 1월 5일까지 ★ 방탄소년단 팝업스토어 기간 이래요! 강남역 맛집... ,오랜만에 강남역에서 친구를 만났습니다 오늘의 선택은 파스타파스타 그래서 강남역 맛집 바비레드에. 참고사항 2019년 10월18일 ~2020년 1월 5일까지 방탄소년단 팝업스토어 기간 이래요! 강남역 맛집.,0,Human,92,114,3,30.666666666666668,17.441967269268172,40,19,2,0,1,6,0.475,0.05,0.0,0.025,0.15,0.20652173913043478,0.06521739130434782,0,0,2,1,0,1,0.043478260869565216
"보너스, 2020년 연말정산 - 4... 팁, 연말정산 세액공제 강의... ",전문_정보,"9 취학전 아동 학원비 10 종교단체, 사회복지단체, 시민단체 등 지정기부금 #2020년연말정산#연말정산대행하지않고#연말정산세액공제#기부금세액공제#교육비세액공제#보험료세액공제#의료비세액공제",9 취학전 아동 학원비 10 종교단체 사회복지단체 시민단체 등 지정기부금,0,Human,31,40,1,31.0,0.0,17,14,0,0,0,0,0.8235294117647058,0.0,0.0,0.0,0.0,0.45161290322580644,0.0,0,0,0,0,0,0,0.0
신용카드 연말정산 소득공제 2020년 한시적 혜택? 눈 가리고... ,전문_정보,"요즘 신용카드 연말정산 때문에 생각이 많았는데, 직접 해보니 생각보다 어렵지 않았어요. 천천히 정리하니 마음도 조금 편해진 느낌입니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.",요즘 신용카드 연말정산 때문에 생각이 많았는데 직접 해보니 생각보다 어렵지 않았어요. 천천히 정리하니 마음도 조금 편해진 느낌입니다. 전체적으로 무난하면서도 기분 좋게 마무리할 수 있었어요. 다음에는 조금 더 여유 있게 다시 가보고 싶어요.,1,AI_v1,103,134,4,25.75,6.7592529172978875,47,21,7,7,1,6,0.44680851063829785,0.14893617021276595,0.14893617021276595,0.02127659574468085,0.1276595744680851,0.20388349514563106,0.05825242718446602,0,0,4,0,0,0,0.038834951456310676
아이폰 11 pro 프로 가로수길 애플스토어 구매 보고서,상품_리뷰,원래는 아이폰 11 컬러가 너무 예쁘게 나와서 11로 사려고 했는데 #카메라 광각과 인물모드 시 망원... #내돈내산 이지만 기록 용으로 언박싱 역시 애플다운 깔끔한 구성 얼핏 봤을 때 #에어팟 인 줄 알았는데... ,원래는 아이폰 11 컬러가 너무 예쁘게 나와서 11로 사려고 했는데 광각과 인물모드 시 망원. 이지만 기록 용으로 언박싱 역시 애플다운 깔끔한 구성 얼핏 봤을 때 인 줄 알았는데.,0,Human,73,100,2,36.5,2.5,38,21,4,2,1,6,0.5526315789473685,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.15789473684210525,0.2876712328767123,0.0821917808219178,0,0,2,0,0,0,0.0273972602739726
"구매리뷰] 가격과 성능, 내돈내산 솔직후기 (아이폰11과 비교)",상품_리뷰,"(미치겠구만) 서비스 센터에 가도 잡지 못하고 결국 나의 호주산 아이폰은 마이크가 사망하시고, 난 핸드폰을 부랴부랴 알아보기 시작했다. 아이폰에 사진과 영상도 많고, 메모장에 적어둔것도 많아... ",미치겠구만 서비스 센터에 가도 잡지 못하고 결국 나의 호주산 아이폰은 마이크가 사망하시고 난 핸드폰을 부랴부랴 알아보기 시작했다. 아이폰에 사진과 영상도 많고 메모장에 적어둔것도 많아.,0,Human,80,103,2,40.0,16.0,40,19,5,3,1,10,0.475,0.125,0.075,0.025,0.25,0.2375,0.125,0,0,2,0,0,0,0.025
